timestamp,resource_type,container_count,iteration,cpu_percent,memory_mb,cpu_ratio_system,mem_ratio_system
1770307291.302138082,cpu,1,14,1.95,514.832,0.0813,0.5469
1770307292.327409996,cpu,1,14,0.98,514.832,0.0408,0.5469
1770307296.487590144,cpu,1,15,1.95,514.828,0.0813,0.5469
1770307297.512867402,cpu,1,15,0.98,514.828,0.0408,0.5469
1770307301.606990305,cpu,1,16,2.93,514.816,0.1221,0.5468
1770307302.631553120,cpu,1,16,0.00,514.816,0.0000,0.5468
1770307306.812288938,cpu,1,17,1.95,514.801,0.0813,0.5468
1770307307.836616570,cpu,1,17,0.00,514.801,0.0000,0.5468
1770307311.959826316,cpu,1,18,1.95,514.828,0.0813,0.5469
1770307312.984470373,cpu,1,18,0.98,514.828,0.0408,0.5469
1770307317.217379505,cpu,1,19,2.93,514.773,0.1221,0.5468
1770307318.243087082,cpu,1,19,0.00,514.773,0.0000,0.5468
1770307322.423744465,cpu,1,20,2.93,514.824,0.1221,0.5468
1770307323.448281486,cpu,1,20,0.00,514.824,0.0000,0.5468
1770307327.680809496,cpu,1,21,1.95,514.805,0.0813,0.5468
1770307328.706452996,cpu,1,21,0.00,514.805,0.0000,0.5468
1770307332.867833184,cpu,1,22,2.93,514.832,0.1221,0.5469
1770307333.892138041,cpu,1,22,0.00,514.832,0.0000,0.5469
1770307338.225046716,cpu,1,23,2.93,514.828,0.1221,0.5469
1770307339.249712345,cpu,1,23,0.00,514.828,0.0000,0.5469
1770307343.381276770,cpu,1,24,1.95,514.805,0.0813,0.5468
1770307344.405631819,cpu,1,24,0.00,514.805,0.0000,0.5468
1770307348.649410924,cpu,1,25,2.92,514.82,0.1217,0.5468
1770307349.675441279,cpu,1,25,0.00,514.82,0.0000,0.5468
1770307353.804965113,cpu,1,26,1.95,514.82,0.0813,0.5468
1770307354.830685549,cpu,1,26,0.98,514.82,0.0408,0.5468
1770307359.012431745,cpu,1,27,1.95,514.805,0.0813,0.5468
1770307360.037016898,cpu,1,27,0.00,514.805,0.0000,0.5468
1770307364.388124639,cpu,1,28,1.95,514.801,0.0813,0.5468
1770307365.413079550,cpu,1,28,0.00,514.801,0.0000,0.5468
1770307369.484537237,cpu,1,29,2.92,514.82,0.1217,0.5468
1770307370.510013417,cpu,1,29,0.00,514.82,0.0000,0.5468
1770307374.640206354,cpu,1,30,2.92,514.828,0.1217,0.5469
1770307375.665309735,cpu,1,30,0.00,514.828,0.0000,0.5469
1770307379.877745985,cpu,2,1,3.90,514.828,0.1625,0.5469
1770307380.903181294,cpu,2,1,1.95,514.828,0.0813,0.5469
1770307381.928395044,cpu,2,1,0.00,514.828,0.0000,0.5469
1770307382.952264858,cpu,2,1,0.98,514.828,0.0408,0.5469
1770307387.280618097,cpu,2,2,3.90,514.785,0.1625,0.5468
1770307388.305208162,cpu,2,2,1.95,514.785,0.0813,0.5468
1770307389.328851343,cpu,2,2,0.00,514.785,0.0000,0.5468
1770307390.350346910,cpu,2,2,0.00,514.785,0.0000,0.5468
1770307394.818800509,cpu,2,3,3.90,514.809,0.1625,0.5468
1770307395.843500726,cpu,2,3,0.98,514.809,0.0408,0.5468
1770307396.868479039,cpu,2,3,0.00,514.809,0.0000,0.5468
1770307397.892542049,cpu,2,3,0.98,514.809,0.0408,0.5468
1770307402.391729021,cpu,2,4,3.90,514.816,0.1625,0.5468
1770307403.417439282,cpu,2,4,1.95,514.816,0.0813,0.5468
1770307404.441365475,cpu,2,4,0.00,514.816,0.0000,0.5468
1770307405.464749254,cpu,2,4,0.00,514.816,0.0000,0.5468
1770307409.837342647,cpu,2,5,4.88,514.809,0.2033,0.5468
1770307410.863129911,cpu,2,5,0.00,514.809,0.0000,0.5468
1770307411.887467657,cpu,2,5,0.98,514.809,0.0408,0.5468
1770307412.910230615,cpu,2,5,0.98,514.809,0.0408,0.5468
1770307417.443178018,cpu,2,6,2.93,514.812,0.1221,0.5468
1770307418.468406134,cpu,2,6,1.95,514.812,0.0813,0.5468
1770307419.493224616,cpu,2,6,0.00,514.812,0.0000,0.5468
1770307420.516315566,cpu,2,6,1.95,514.812,0.0813,0.5468
1770307425.010224795,cpu,2,7,4.87,514.824,0.2029,0.5468
1770307426.036064413,cpu,2,7,0.00,514.824,0.0000,0.5468
1770307427.060767983,cpu,2,7,0.98,514.824,0.0408,0.5468
1770307428.085327908,cpu,2,7,1.95,514.824,0.0813,0.5468
1770307432.435255366,cpu,2,8,3.90,514.809,0.1625,0.5468
1770307433.459411470,cpu,2,8,0.98,514.809,0.0408,0.5468
1770307434.484115138,cpu,2,8,0.00,514.809,0.0000,0.5468
1770307435.507925553,cpu,2,8,0.98,514.809,0.0408,0.5468
1770307440.019634881,cpu,2,9,3.90,514.832,0.1625,0.5469
1770307441.046634317,cpu,2,9,0.97,514.832,0.0404,0.5469
1770307442.071445186,cpu,2,9,0.00,514.832,0.0000,0.5469
1770307443.093962605,cpu,2,9,0.98,514.832,0.0408,0.5469
1770307447.616875070,cpu,2,10,3.90,514.805,0.1625,0.5468
1770307448.642608111,cpu,2,10,1.95,514.805,0.0813,0.5468
1770307449.667939486,cpu,2,10,0.00,514.805,0.0000,0.5468
1770307450.690661809,cpu,2,10,0.98,514.805,0.0408,0.5468
1770307455.042826299,cpu,2,11,4.87,514.828,0.2029,0.5469
1770307456.068691420,cpu,2,11,0.00,514.828,0.0000,0.5469
1770307457.093367282,cpu,2,11,0.00,514.828,0.0000,0.5469
1770307458.116779307,cpu,2,11,0.98,514.828,0.0408,0.5469
1770307462.478031757,cpu,2,12,3.90,514.824,0.1625,0.5468
1770307463.502899665,cpu,2,12,0.98,514.824,0.0408,0.5468
1770307464.525784068,cpu,2,12,0.98,514.824,0.0408,0.5468
1770307465.547931555,cpu,2,12,0.00,514.824,0.0000,0.5468
1770307470.034733577,cpu,2,13,3.90,514.793,0.1625,0.5468
1770307471.059337388,cpu,2,13,0.98,514.793,0.0408,0.5468
1770307472.084348184,cpu,2,13,0.98,514.793,0.0408,0.5468
1770307473.108751763,cpu,2,13,0.98,514.793,0.0408,0.5468
1770307477.371801830,cpu,2,14,4.87,514.793,0.2029,0.5468
1770307478.397328534,cpu,2,14,0.00,514.793,0.0000,0.5468
1770307479.422351443,cpu,2,14,0.98,514.793,0.0408,0.5468
1770307480.444051779,cpu,2,14,0.00,514.793,0.0000,0.5468
1770307484.954880398,cpu,2,15,4.88,514.801,0.2033,0.5468
1770307485.979081735,cpu,2,15,0.00,514.801,0.0000,0.5468
1770307487.002012607,cpu,2,15,0.00,514.801,0.0000,0.5468
1770307488.026571948,cpu,2,15,0.00,514.801,0.0000,0.5468
1770307492.530874542,cpu,2,16,3.90,514.805,0.1625,0.5468
1770307493.556847404,cpu,2,16,0.97,514.805,0.0404,0.5468
1770307494.583240012,cpu,2,16,0.97,514.805,0.0404,0.5468
1770307495.608125277,cpu,2,16,0.98,514.805,0.0408,0.5468
1770307499.847026971,cpu,2,17,4.88,514.797,0.2033,0.5468
1770307500.872372170,cpu,2,17,0.00,514.797,0.0000,0.5468
1770307501.897617820,cpu,2,17,0.98,514.797,0.0408,0.5468
1770307502.920682616,cpu,2,17,1.95,514.797,0.0813,0.5468
1770307507.311913274,cpu,2,18,3.90,514.832,0.1625,0.5469
1770307508.337251490,cpu,2,18,0.98,514.832,0.0408,0.5469
1770307509.362047822,cpu,2,18,0.98,514.832,0.0408,0.5469
1770307510.384053272,cpu,2,18,0.00,514.832,0.0000,0.5469
1770307514.786156790,cpu,2,19,3.90,514.828,0.1625,0.5469
1770307515.811469978,cpu,2,19,1.95,514.828,0.0813,0.5469
1770307516.836189189,cpu,2,19,0.00,514.828,0.0000,0.5469
1770307517.860096368,cpu,2,19,0.00,514.828,0.0000,0.5469
1770307522.292382633,cpu,2,20,3.90,514.812,0.1625,0.5468
1770307523.319436203,cpu,2,20,1.95,514.812,0.0813,0.5468
1770307524.344421314,cpu,2,20,0.00,514.812,0.0000,0.5468
1770307525.367399617,cpu,2,20,0.00,514.812,0.0000,0.5468
1770307529.989328026,cpu,2,21,3.90,514.828,0.1625,0.5469
1770307531.014633612,cpu,2,21,1.95,514.828,0.0813,0.5469
1770307532.040131631,cpu,2,21,0.00,514.828,0.0000,0.5469
1770307533.065176474,cpu,2,21,0.98,514.828,0.0408,0.5469
1770307537.415027578,cpu,2,22,3.90,514.82,0.1625,0.5468
1770307538.442613572,cpu,2,22,1.95,514.82,0.0813,0.5468
1770307539.467011512,cpu,2,22,0.00,514.82,0.0000,0.5468
1770307540.488307505,cpu,2,22,0.00,514.82,0.0000,0.5468
1770307544.910949566,cpu,2,23,3.89,514.816,0.1621,0.5468
1770307545.939121588,cpu,2,23,0.98,514.816,0.0408,0.5468
1770307546.963652326,cpu,2,23,0.98,514.816,0.0408,0.5468
1770307547.985432867,cpu,2,23,1.95,514.816,0.0813,0.5468
1770307552.400090616,cpu,2,24,3.90,514.812,0.1625,0.5468
1770307553.426223718,cpu,2,24,0.97,514.812,0.0404,0.5468
1770307554.451611642,cpu,2,24,0.00,514.812,0.0000,0.5468
1770307555.475851830,cpu,2,24,0.98,514.812,0.0408,0.5468
1770307559.851493782,cpu,2,25,2.93,514.805,0.1221,0.5468
1770307560.876251175,cpu,2,25,0.98,514.805,0.0408,0.5468
1770307561.899670091,cpu,2,25,0.00,514.805,0.0000,0.5468
1770307562.923726847,cpu,2,25,1.95,514.805,0.0813,0.5468
1770307567.340118940,cpu,2,26,3.90,514.809,0.1625,0.5468
1770307568.365462852,cpu,2,26,0.98,514.809,0.0408,0.5468
1770307569.389100495,cpu,2,26,0.00,514.809,0.0000,0.5468
1770307570.410423236,cpu,2,26,1.96,514.809,0.0817,0.5468
1770307574.802938283,cpu,2,27,4.88,514.824,0.2033,0.5468
1770307575.827265089,cpu,2,27,0.98,514.824,0.0408,0.5468
1770307576.852051885,cpu,2,27,0.00,514.824,0.0000,0.5468
1770307577.876344075,cpu,2,27,0.00,514.824,0.0000,0.5468
1770307582.288159843,cpu,2,28,3.90,514.828,0.1625,0.5469
1770307583.314276838,cpu,2,28,0.97,514.828,0.0404,0.5469
1770307584.339608812,cpu,2,28,0.98,514.828,0.0408,0.5469
1770307585.363690337,cpu,2,28,0.98,514.828,0.0408,0.5469
1770307589.766084327,cpu,2,29,3.90,514.797,0.1625,0.5468
1770307590.790672989,cpu,2,29,0.98,514.797,0.0408,0.5468
1770307591.815937843,cpu,2,29,0.00,514.797,0.0000,0.5468
1770307592.839722423,cpu,2,29,2.93,514.797,0.1221,0.5468
1770307597.222215995,cpu,2,30,4.87,514.828,0.2029,0.5469
1770307598.248166735,cpu,2,30,0.00,514.828,0.0000,0.5469
1770307599.271962587,cpu,2,30,0.00,514.828,0.0000,0.5469
1770307600.293679451,cpu,2,30,0.00,514.828,0.0000,0.5469
1770307604.794306360,cpu,4,1,4.88,514.805,0.2033,0.5468
1770307605.818752772,cpu,4,1,3.90,514.805,0.1625,0.5468
1770307606.845001195,cpu,4,1,1.95,514.805,0.0813,0.5468
1770307607.871476504,cpu,4,1,0.00,514.805,0.0000,0.5468
1770307608.894253296,cpu,4,1,0.98,514.805,0.0408,0.5468
1770307609.919446895,cpu,4,1,0.98,514.805,0.0408,0.5468
1770307610.940867866,cpu,4,1,1.96,514.805,0.0817,0.5468
1770307611.964141240,cpu,4,1,1.95,514.805,0.0813,0.5468
1770307612.988950566,cpu,4,1,0.98,514.805,0.0408,0.5468
1770307616.841393350,cpu,4,2,4.88,514.805,0.2033,0.5468
1770307617.867301234,cpu,4,2,3.90,514.805,0.1625,0.5468
1770307618.895335822,cpu,4,2,2.92,514.805,0.1217,0.5468
1770307619.921479864,cpu,4,2,0.00,514.805,0.0000,0.5468
1770307620.945451443,cpu,4,2,0.00,514.805,0.0000,0.5468
1770307621.969538169,cpu,4,2,0.98,514.805,0.0408,0.5468
1770307622.989885803,cpu,4,2,0.98,514.805,0.0408,0.5468
1770307624.014083988,cpu,4,2,1.95,514.805,0.0813,0.5468
1770307625.038287605,cpu,4,2,1.95,514.805,0.0813,0.5468
1770307628.936767367,cpu,4,3,4.88,514.816,0.2033,0.5468
1770307629.960705368,cpu,4,3,3.90,514.816,0.1625,0.5468
1770307630.986285744,cpu,4,3,0.98,514.816,0.0408,0.5468
1770307632.010783824,cpu,4,3,1.96,514.816,0.0817,0.5468
1770307633.035150935,cpu,4,3,0.00,514.816,0.0000,0.5468
1770307634.057406654,cpu,4,3,0.98,514.816,0.0408,0.5468
1770307635.080788048,cpu,4,3,1.96,514.816,0.0817,0.5468
1770307636.103119112,cpu,4,3,0.00,514.816,0.0000,0.5468
1770307637.123610887,cpu,4,3,1.95,514.816,0.0813,0.5468
1770307641.321775516,cpu,4,4,4.88,514.816,0.2033,0.5468
1770307642.347798215,cpu,4,4,3.90,514.816,0.1625,0.5468
1770307643.373376652,cpu,4,4,1.95,514.816,0.0813,0.5468
1770307644.400657280,cpu,4,4,0.00,514.816,0.0000,0.5468
1770307645.424981044,cpu,4,4,0.98,514.816,0.0408,0.5468
1770307646.446316522,cpu,4,4,0.98,514.816,0.0408,0.5468
1770307647.468383273,cpu,4,4,0.00,514.816,0.0000,0.5468
1770307648.491859415,cpu,4,4,1.95,514.816,0.0813,0.5468
1770307649.515655178,cpu,4,4,1.95,514.816,0.0813,0.5468
1770307653.466747630,cpu,4,5,3.90,514.801,0.1625,0.5468
1770307654.491584963,cpu,4,5,4.88,514.801,0.2033,0.5468
1770307655.516791186,cpu,4,5,1.95,514.801,0.0813,0.5468
1770307656.542304805,cpu,4,5,0.98,514.801,0.0408,0.5468
1770307657.567063710,cpu,4,5,0.00,514.801,0.0000,0.5468
1770307658.589602435,cpu,4,5,0.98,514.801,0.0408,0.5468
1770307659.613332850,cpu,4,5,1.95,514.801,0.0813,0.5468
1770307660.639151884,cpu,4,5,1.95,514.801,0.0813,0.5468
1770307661.664422398,cpu,4,5,0.98,514.801,0.0408,0.5468
1770307665.562459560,cpu,4,6,3.90,514.809,0.1625,0.5468
1770307666.587797609,cpu,4,6,4.87,514.809,0.2029,0.5468
1770307667.614722615,cpu,4,6,1.95,514.809,0.0813,0.5468
1770307668.640977899,cpu,4,6,0.97,514.809,0.0404,0.5468
1770307669.665391985,cpu,4,6,0.00,514.809,0.0000,0.5468
1770307670.690533576,cpu,4,6,0.00,514.809,0.0000,0.5468
1770307671.713147541,cpu,4,6,1.96,514.809,0.0817,0.5468
1770307672.735827089,cpu,4,6,1.95,514.809,0.0813,0.5468
1770307673.760064697,cpu,4,6,1.95,514.809,0.0813,0.5468
1770307677.688409446,cpu,4,7,4.88,514.812,0.2033,0.5468
1770307678.713574462,cpu,4,7,2.92,514.812,0.1217,0.5468
1770307679.740195116,cpu,4,7,3.90,514.812,0.1625,0.5468
1770307680.766696342,cpu,4,7,0.00,514.812,0.0000,0.5468
1770307681.791260751,cpu,4,7,0.00,514.812,0.0000,0.5468
1770307682.813207115,cpu,4,7,0.00,514.812,0.0000,0.5468
1770307683.833480193,cpu,4,7,0.00,514.812,0.0000,0.5468
1770307684.853071144,cpu,4,7,2.93,514.812,0.1221,0.5468
1770307685.876858581,cpu,4,7,1.95,514.812,0.0813,0.5468
1770307690.014507859,cpu,4,8,3.89,514.816,0.1621,0.5468
1770307691.042616164,cpu,4,8,4.87,514.816,0.2029,0.5468
1770307692.070409248,cpu,4,8,1.95,514.816,0.0813,0.5468
1770307693.094506334,cpu,4,8,0.00,514.816,0.0000,0.5468
1770307694.116162707,cpu,4,8,0.98,514.816,0.0408,0.5468
1770307695.138234448,cpu,4,8,0.00,514.816,0.0000,0.5468
1770307696.158724777,cpu,4,8,1.96,514.816,0.0817,0.5468
1770307697.180473876,cpu,4,8,0.00,514.816,0.0000,0.5468
1770307698.200962876,cpu,4,8,2.93,514.816,0.1221,0.5468
1770307702.371520485,cpu,4,9,3.90,514.797,0.1625,0.5468
1770307703.397369517,cpu,4,9,4.88,514.797,0.2033,0.5468
1770307704.422777466,cpu,4,9,0.98,514.797,0.0408,0.5468
1770307705.447266331,cpu,4,9,0.98,514.797,0.0408,0.5468
1770307706.471964513,cpu,4,9,0.00,514.797,0.0000,0.5468
1770307707.496957462,cpu,4,9,0.98,514.797,0.0408,0.5468
1770307708.519694343,cpu,4,9,0.00,514.797,0.0000,0.5468
1770307709.542799418,cpu,4,9,1.95,514.797,0.0813,0.5468
1770307710.566199377,cpu,4,9,2.93,514.797,0.1221,0.5468
1770307714.688814535,cpu,4,10,3.90,514.797,0.1625,0.5468
1770307715.714886920,cpu,4,10,3.90,514.797,0.1625,0.5468
1770307716.741949073,cpu,4,10,2.92,514.797,0.1217,0.5468
1770307717.768541302,cpu,4,10,0.98,514.797,0.0408,0.5468
1770307718.792404978,cpu,4,10,0.98,514.797,0.0408,0.5468
1770307719.814430294,cpu,4,10,0.00,514.797,0.0000,0.5468
1770307720.835236343,cpu,4,10,0.98,514.797,0.0408,0.5468
1770307721.855168504,cpu,4,10,0.98,514.797,0.0408,0.5468
1770307722.880071227,cpu,4,10,1.95,514.797,0.0813,0.5468
1770307726.683318733,cpu,4,11,2.93,514.812,0.1221,0.5468
1770307727.708382208,cpu,4,11,4.88,514.812,0.2033,0.5468
1770307728.732752802,cpu,4,11,1.95,514.812,0.0813,0.5468
1770307729.759097493,cpu,4,11,0.00,514.812,0.0000,0.5468
1770307730.784468393,cpu,4,11,1.96,514.812,0.0817,0.5468
1770307731.806873044,cpu,4,11,0.00,514.812,0.0000,0.5468
1770307732.830170737,cpu,4,11,0.98,514.812,0.0408,0.5468
1770307733.853679737,cpu,4,11,2.93,514.812,0.1221,0.5468
1770307734.879570058,cpu,4,11,0.98,514.812,0.0408,0.5468
1770307738.740423791,cpu,4,12,3.90,514.832,0.1625,0.5469
1770307739.765434338,cpu,4,12,3.90,514.832,0.1625,0.5469
1770307740.792051266,cpu,4,12,2.92,514.832,0.1217,0.5469
1770307741.816749830,cpu,4,12,0.98,514.832,0.0408,0.5469
1770307742.838848416,cpu,4,12,0.00,514.832,0.0000,0.5469
1770307743.860167980,cpu,4,12,0.00,514.832,0.0000,0.5469
1770307744.880520520,cpu,4,12,0.00,514.832,0.0000,0.5469
1770307745.902244446,cpu,4,12,1.96,514.832,0.0817,0.5469
1770307746.923458517,cpu,4,12,1.95,514.832,0.0813,0.5469
1770307751.015523955,cpu,4,13,4.87,514.816,0.2029,0.5468
1770307752.041397843,cpu,4,13,3.90,514.816,0.1625,0.5468
1770307753.067482120,cpu,4,13,1.95,514.816,0.0813,0.5468
1770307754.093873298,cpu,4,13,0.00,514.816,0.0000,0.5468
1770307755.117882199,cpu,4,13,0.00,514.816,0.0000,0.5468
1770307756.142619184,cpu,4,13,0.98,514.816,0.0408,0.5468
1770307757.165561638,cpu,4,13,0.98,514.816,0.0408,0.5468
1770307758.188328562,cpu,4,13,0.98,514.816,0.0408,0.5468
1770307759.211808299,cpu,4,13,2.92,514.816,0.1217,0.5468
1770307763.143744495,cpu,4,14,3.90,514.824,0.1625,0.5468
1770307764.170820319,cpu,4,14,4.87,514.824,0.2029,0.5468
1770307765.199004070,cpu,4,14,1.95,514.824,0.0813,0.5468
1770307766.225082270,cpu,4,14,0.98,514.824,0.0408,0.5468
1770307767.249735801,cpu,4,14,0.00,514.824,0.0000,0.5468
1770307768.274070288,cpu,4,14,0.00,514.824,0.0000,0.5468
1770307769.295458156,cpu,4,14,1.96,514.824,0.0817,0.5468
1770307770.317489672,cpu,4,14,2.93,514.824,0.1221,0.5468
1770307771.342152435,cpu,4,14,0.00,514.824,0.0000,0.5468
1770307775.257063368,cpu,4,15,4.88,514.828,0.2033,0.5469
1770307776.283117551,cpu,4,15,3.90,514.828,0.1625,0.5469
1770307777.308231113,cpu,4,15,1.95,514.828,0.0813,0.5469
1770307778.332577351,cpu,4,15,0.98,514.828,0.0408,0.5469
1770307779.355685126,cpu,4,15,0.98,514.828,0.0408,0.5469
1770307780.377151375,cpu,4,15,0.98,514.828,0.0408,0.5469
1770307781.401611685,cpu,4,15,0.98,514.828,0.0408,0.5469
1770307782.424354916,cpu,4,15,0.00,514.828,0.0000,0.5469
1770307783.446235661,cpu,4,15,2.93,514.828,0.1221,0.5469
1770307787.495056977,cpu,4,16,4.87,514.797,0.2029,0.5468
1770307788.521545942,cpu,4,16,3.90,514.797,0.1625,0.5468
1770307789.548136699,cpu,4,16,2.92,514.797,0.1217,0.5468
1770307790.574779303,cpu,4,16,0.00,514.797,0.0000,0.5468
1770307791.596658886,cpu,4,16,0.00,514.797,0.0000,0.5468
1770307792.618199807,cpu,4,16,0.00,514.797,0.0000,0.5468
1770307793.640812859,cpu,4,16,0.98,514.797,0.0408,0.5468
1770307794.663753386,cpu,4,16,1.96,514.797,0.0817,0.5468
1770307795.686452154,cpu,4,16,2.93,514.797,0.1221,0.5468
1770307799.690769373,cpu,4,17,4.87,514.816,0.2029,0.5468
1770307800.716519271,cpu,4,17,3.90,514.816,0.1625,0.5468
1770307801.742090858,cpu,4,17,1.95,514.816,0.0813,0.5468
1770307802.768775261,cpu,4,17,0.98,514.816,0.0408,0.5468
1770307803.792507243,cpu,4,17,0.00,514.816,0.0000,0.5468
1770307804.816205846,cpu,4,17,1.95,514.816,0.0813,0.5468
1770307805.841870415,cpu,4,17,0.00,514.816,0.0000,0.5468
1770307806.866407057,cpu,4,17,1.95,514.816,0.0813,0.5468
1770307807.890880162,cpu,4,17,1.95,514.816,0.0813,0.5468
1770307811.888335702,cpu,4,18,4.87,514.816,0.2029,0.5468
1770307812.914303132,cpu,4,18,3.90,514.816,0.1625,0.5468
1770307813.939920941,cpu,4,18,1.95,514.816,0.0813,0.5468
1770307814.964207827,cpu,4,18,0.98,514.816,0.0408,0.5468
1770307815.986297872,cpu,4,18,0.00,514.816,0.0000,0.5468
1770307817.009710317,cpu,4,18,0.00,514.816,0.0000,0.5468
1770307818.030237200,cpu,4,18,0.98,514.816,0.0408,0.5468
1770307819.055891079,cpu,4,18,1.95,514.816,0.0813,0.5468
1770307820.079943611,cpu,4,18,2.93,514.816,0.1221,0.5468
1770307824.032608045,cpu,4,19,3.90,514.816,0.1625,0.5468
1770307825.057997573,cpu,4,19,4.87,514.816,0.2029,0.5468
1770307826.086397178,cpu,4,19,1.95,514.816,0.0813,0.5468
1770307827.111071158,cpu,4,19,0.00,514.816,0.0000,0.5468
1770307828.133223738,cpu,4,19,0.98,514.816,0.0408,0.5468
1770307829.155370163,cpu,4,19,0.00,514.816,0.0000,0.5468
1770307830.178140373,cpu,4,19,1.95,514.816,0.0813,0.5468
1770307831.201899116,cpu,4,19,0.98,514.816,0.0408,0.5468
1770307832.225289368,cpu,4,19,2.93,514.816,0.1221,0.5468
1770307836.091581813,cpu,4,20,3.90,514.801,0.1625,0.5468
1770307837.117434947,cpu,4,20,4.87,514.801,0.2029,0.5468
1770307838.143447998,cpu,4,20,1.95,514.801,0.0813,0.5468
1770307839.169201851,cpu,4,20,0.98,514.801,0.0408,0.5468
1770307840.192028853,cpu,4,20,0.00,514.801,0.0000,0.5468
1770307841.213250301,cpu,4,20,0.00,514.801,0.0000,0.5468
1770307842.233326946,cpu,4,20,1.96,514.801,0.0817,0.5468
1770307843.257233786,cpu,4,20,1.95,514.801,0.0813,0.5468
1770307844.281791810,cpu,4,20,0.98,514.801,0.0408,0.5468
1770307848.086167967,cpu,4,21,4.87,514.816,0.2029,0.5468
1770307849.111959419,cpu,4,21,2.92,514.816,0.1217,0.5468
1770307850.137500518,cpu,4,21,2.93,514.816,0.1221,0.5468
1770307851.162701764,cpu,4,21,0.00,514.816,0.0000,0.5468
1770307852.184999115,cpu,4,21,0.00,514.816,0.0000,0.5468
1770307853.206990828,cpu,4,21,1.95,514.816,0.0813,0.5468
1770307854.230769931,cpu,4,21,0.98,514.816,0.0408,0.5468
1770307855.254973916,cpu,4,21,1.95,514.816,0.0813,0.5468
1770307856.279849672,cpu,4,21,0.98,514.816,0.0408,0.5468
1770307860.172392764,cpu,4,22,3.90,514.82,0.1625,0.5468
1770307861.197060982,cpu,4,22,4.88,514.82,0.2033,0.5468
1770307862.223187547,cpu,4,22,1.95,514.82,0.0813,0.5468
1770307863.248700247,cpu,4,22,0.00,514.82,0.0000,0.5468
1770307864.271048784,cpu,4,22,0.00,514.82,0.0000,0.5468
1770307865.294043832,cpu,4,22,0.98,514.82,0.0408,0.5468
1770307866.314682504,cpu,4,22,0.98,514.82,0.0408,0.5468
1770307867.337612429,cpu,4,22,1.95,514.82,0.0813,0.5468
1770307868.362550901,cpu,4,22,1.95,514.82,0.0813,0.5468
1770307872.481483064,cpu,4,23,4.87,514.82,0.2029,0.5468
1770307873.506784859,cpu,4,23,3.90,514.82,0.1625,0.5468
1770307874.532377968,cpu,4,23,0.97,514.82,0.0404,0.5468
1770307875.559403794,cpu,4,23,1.95,514.82,0.0813,0.5468
1770307876.584224858,cpu,4,23,0.00,514.82,0.0000,0.5468
1770307877.608015064,cpu,4,23,0.00,514.82,0.0000,0.5468
1770307878.630454856,cpu,4,23,0.98,514.82,0.0408,0.5468
1770307879.654734935,cpu,4,23,1.95,514.82,0.0813,0.5468
1770307880.678288811,cpu,4,23,2.93,514.82,0.1221,0.5468
1770307884.576074078,cpu,4,24,4.88,514.828,0.2033,0.5469
1770307885.602527691,cpu,4,24,3.90,514.828,0.1625,0.5469
1770307886.627495742,cpu,4,24,1.95,514.828,0.0813,0.5469
1770307887.653900665,cpu,4,24,0.98,514.828,0.0408,0.5469
1770307888.679584592,cpu,4,24,0.00,514.828,0.0000,0.5469
1770307889.704020787,cpu,4,24,0.00,514.828,0.0000,0.5469
1770307890.724529282,cpu,4,24,0.00,514.828,0.0000,0.5469
1770307891.747288209,cpu,4,24,1.96,514.828,0.0817,0.5469
1770307892.771049513,cpu,4,24,2.93,514.828,0.1221,0.5469
1770307896.763628686,cpu,4,25,3.90,514.789,0.1625,0.5468
1770307897.790520128,cpu,4,25,4.87,514.789,0.2029,0.5468
1770307898.817278467,cpu,4,25,1.95,514.789,0.0813,0.5468
1770307899.842370807,cpu,4,25,0.00,514.789,0.0000,0.5468
1770307900.866980460,cpu,4,25,0.00,514.789,0.0000,0.5468
1770307901.888565960,cpu,4,25,1.95,514.789,0.0813,0.5468
1770307902.911829196,cpu,4,25,0.98,514.789,0.0408,0.5468
1770307903.935546900,cpu,4,25,1.95,514.789,0.0813,0.5468
1770307904.958789840,cpu,4,25,1.96,514.789,0.0817,0.5468
1770307908.749348294,cpu,4,26,4.87,514.785,0.2029,0.5468
1770307909.775969250,cpu,4,26,3.90,514.785,0.1625,0.5468
1770307910.803493925,cpu,4,26,2.92,514.785,0.1217,0.5468
1770307911.830135210,cpu,4,26,0.00,514.785,0.0000,0.5468
1770307912.853540958,cpu,4,26,0.00,514.785,0.0000,0.5468
1770307913.877559823,cpu,4,26,0.00,514.785,0.0000,0.5468
1770307914.900244723,cpu,4,26,1.96,514.785,0.0817,0.5468
1770307915.924396348,cpu,4,26,0.98,514.785,0.0408,0.5468
1770307916.947380043,cpu,4,26,2.93,514.785,0.1221,0.5468
1770307920.985341795,cpu,4,27,4.88,514.828,0.2033,0.5469
1770307922.010565010,cpu,4,27,3.90,514.828,0.1625,0.5469
1770307923.035038316,cpu,4,27,2.93,514.828,0.1221,0.5469
1770307924.060900168,cpu,4,27,0.00,514.828,0.0000,0.5469
1770307925.084732324,cpu,4,27,0.00,514.828,0.0000,0.5469
1770307926.106452147,cpu,4,27,0.98,514.828,0.0408,0.5469
1770307927.130414022,cpu,4,27,0.98,514.828,0.0408,0.5469
1770307928.153954911,cpu,4,27,2.93,514.828,0.1221,0.5469
1770307929.178144071,cpu,4,27,0.98,514.828,0.0408,0.5469
1770307933.112356765,cpu,4,28,4.87,514.824,0.2029,0.5468
